date,season,temperature_c,rainfall_mm,humidity_percent,wind_speed_kmh,condition,is_extreme_heat,is_heavy_rain,is_storm
2022-12-12,winter,21.0,0.0,63.0,9.9,Pleasant,False,False,False
2022-12-13,winter,17.2,0.0,55.3,5.6,Cool,False,False,False
2022-12-14,winter,24.4,0.0,53.1,1.6,Pleasant,False,False,False
2022-12-15,winter,29.3,0.0,51.7,26.1,Pleasant,False,False,False
2022-12-16,winter,22.3,0.0,59.6,1.7,Pleasant,False,False,False
2022-12-17,winter,21.4,0.0,60.7,2.4,Pleasant,False,False,False
2022-12-18,winter,23.6,0.0,71.5,24.4,Pleasant,False,False,False
2022-12-19,winter,24.0,0.0,48.5,17.4,Pleasant,False,False,False
2022-12-20,winter,24.4,0.0,55.5,5.5,Pleasant,False,False,False
2022-12-21,winter,25.4,0.0,64.1,2.6,Pleasant,False,False,False
2022-12-22,winter,25.4,0.0,65.8,2.6,Pleasant,False,False,False
2022-12-23,winter,25.9,0.0,57.9,8.5,Pleasant,False,False,False
2022-12-24,winter,24.0,5.3,82.1,6.2,Rainy,False,False,False
2022-12-25,winter,26.5,0.0,66.0,6.1,Pleasant,False,False,False
2022-12-26,winter,23.7,0.0,58.6,21.9,Pleasant,False,False,False
2022-12-27,winter,25.6,0.0,55.8,8.6,Pleasant,False,False,False
2022-12-28,winter,29.6,0.0,56.0,2.1,Pleasant,False,False,False
2022-12-29,winter,24.8,2.38,86.2,7.0,Pleasant,False,False,False
2022-12-30,winter,23.0,0.0,50.7,3.0,Pleasant,False,False,False
2022-12-31,winter,24.7,0.0,57.4,2.9,Pleasant,False,False,False
2023-01-01,winter,26.5,0.0,70.4,8.8,Pleasant,False,False,False
2023-01-02,winter,22.9,0.0,51.6,7.5,Pleasant,False,False,False
2023-01-03,winter,26.9,1.18,88.6,11.0,Pleasant,False,False,False
2023-01-04,winter,19.3,0.0,64.2,7.9,Cool,False,False,False
2023-01-05,winter,24.3,0.0,67.7,4.4,Pleasant,False,False,False
2023-01-06,winter,19.6,0.0,69.2,2.2,Cool,False,False,False
2023-01-07,winter,26.4,0.0,64.3,14.9,Pleasant,False,False,False
2023-01-08,winter,26.2,0.0,52.4,10.8,Pleasant,False,False,False
2023-01-09,winter,23.7,0.0,83.6,2.0,Pleasant,False,False,False
2023-01-10,winter,16.7,0.0,53.2,15.6,Cool,False,False,False
2023-01-11,winter,25.4,0.0,67.6,4.2,Pleasant,False,False,False
2023-01-12,winter,26.5,0.0,66.0,10.9,Pleasant,False,False,False
2023-01-13,winter,22.7,0.0,73.5,6.2,Pleasant,False,False,False
2023-01-14,winter,24.2,0.0,71.7,12.7,Pleasant,False,False,False
2023-01-15,winter,26.3,0.0,61.4,16.0,Pleasant,False,False,False
2023-01-16,winter,24.6,0.0,62.7,23.1,Pleasant,False,False,False
2023-01-17,winter,22.7,0.0,68.8,1.5,Pleasant,False,False,False
2023-01-18,winter,22.6,0.0,59.0,14.3,Pleasant,False,False,False
2023-01-19,winter,25.1,0.0,71.6,8.5,Pleasant,False,False,False
2023-01-20,winter,22.3,2.1,88.2,28.0,Pleasant,False,False,False
2023-01-21,winter,20.5,0.0,57.7,2.9,Pleasant,False,False,False
2023-01-22,winter,25.1,0.0,60.9,5.3,Pleasant,False,False,False
2023-01-23,winter,24.5,0.0,63.0,10.5,Pleasant,False,False,False
2023-01-24,winter,21.0,0.0,64.2,7.8,Pleasant,False,False,False
2023-01-25,winter,27.1,0.0,64.3,7.7,Pleasant,False,False,False
2023-01-26,winter,19.6,0.0,61.5,13.5,Cool,False,False,False
2023-01-27,winter,27.0,0.0,57.2,10.4,Pleasant,False,False,False
2023-01-28,winter,23.3,0.0,55.3,8.2,Pleasant,False,False,False
2023-01-29,winter,20.5,0.0,55.1,5.5,Pleasant,False,False,False
2023-01-30,winter,24.4,0.0,58.1,6.4,Pleasant,False,False,False
2023-01-31,winter,26.0,0.0,77.4,24.9,Pleasant,False,False,False
2023-02-01,winter,21.9,0.0,71.9,3.0,Pleasant,False,False,False
2023-02-02,winter,29.9,0.0,66.5,11.6,Pleasant,False,False,False
2023-02-03,winter,21.2,0.0,67.9,15.6,Pleasant,False,False,False
2023-02-04,winter,32.0,0.0,66.9,8.9,Hot,False,False,False
2023-02-05,winter,22.3,0.0,67.3,5.7,Pleasant,False,False,False
2023-02-06,winter,25.1,0.0,62.6,6.3,Pleasant,False,False,False
2023-02-07,winter,21.1,0.0,52.4,3.1,Pleasant,False,False,False
2023-02-08,winter,21.5,0.0,59.8,3.2,Pleasant,False,False,False
2023-02-09,winter,21.5,0.0,61.4,0.9,Pleasant,False,False,False
2023-02-10,winter,17.4,0.0,59.4,20.3,Cool,False,False,False
2023-02-11,winter,25.8,0.0,58.4,8.0,Pleasant,False,False,False
2023-02-12,winter,21.8,0.0,72.8,3.8,Pleasant,False,False,False
2023-02-13,winter,22.2,0.0,57.4,10.7,Pleasant,False,False,False
2023-02-14,winter,27.1,0.0,75.9,37.8,Pleasant,False,False,False
2023-02-15,winter,29.9,0.0,52.9,4.6,Pleasant,False,False,False
2023-02-16,winter,22.3,0.0,74.8,9.8,Pleasant,False,False,False
2023-02-17,winter,24.9,0.0,69.0,2.7,Pleasant,False,False,False
2023-02-18,winter,23.2,0.0,66.5,14.9,Pleasant,False,False,False
2023-02-19,winter,32.0,5.64,80.8,9.1,Rainy,False,False,False
2023-02-20,winter,26.5,0.0,59.0,6.3,Pleasant,False,False,False
2023-02-21,winter,22.3,0.0,55.3,0.9,Pleasant,False,False,False
2023-02-22,winter,28.7,0.0,68.8,2.8,Pleasant,False,False,False
2023-02-23,winter,21.6,0.0,67.8,7.6,Pleasant,False,False,False
2023-02-24,winter,17.3,0.0,69.3,14.0,Cool,False,False,False
2023-02-25,winter,27.7,5.6,87.0,10.2,Rainy,False,False,False
2023-02-26,winter,23.1,0.0,54.3,6.9,Pleasant,False,False,False
2023-02-27,winter,21.9,0.0,65.5,5.2,Pleasant,False,False,False
2023-02-28,winter,27.4,0.0,52.4,14.3,Pleasant,False,False,False
2023-03-01,summer,29.3,0.0,58.9,10.0,Pleasant,False,False,False
2023-03-02,summer,31.7,0.0,59.3,10.5,Hot,False,False,False
2023-03-03,summer,34.4,0.0,56.7,5.0,Hot,False,False,False
2023-03-04,summer,32.4,0.0,58.5,10.1,Hot,False,False,False
2023-03-05,summer,28.9,0.0,62.8,8.9,Pleasant,False,False,False
2023-03-06,summer,36.0,0.0,62.3,16.4,Very Hot,False,False,False
2023-03-07,summer,31.0,0.0,72.1,5.5,Hot,False,False,False
2023-03-08,summer,35.0,0.0,56.0,26.4,Very Hot,False,False,False
2023-03-09,summer,34.1,0.0,60.9,21.9,Hot,False,False,False
2023-03-10,summer,28.2,0.0,70.2,2.0,Pleasant,False,False,False
2023-03-11,summer,33.0,0.0,61.6,9.6,Hot,False,False,False
2023-03-12,summer,38.2,0.0,57.9,10.9,Very Hot,True,False,False
2023-03-13,summer,35.4,0.0,55.4,10.0,Very Hot,False,False,False
2023-03-14,summer,33.4,0.0,58.8,10.9,Hot,False,False,False
2023-03-15,summer,29.9,0.0,61.0,4.5,Pleasant,False,False,False
2023-03-16,summer,34.9,0.0,50.7,7.1,Hot,False,False,False
2023-03-17,summer,34.2,0.0,61.2,1.2,Hot,False,False,False
2023-03-18,summer,33.1,0.0,61.9,3.6,Hot,False,False,False
2023-03-19,summer,36.2,0.0,47.1,6.2,Very Hot,True,False,False
2023-03-20,summer,30.5,0.0,57.6,13.2,Hot,False,False,False
2023-03-21,summer,36.1,0.0,70.9,9.4,Very Hot,True,False,False
2023-03-22,summer,34.4,0.0,69.4,7.5,Hot,False,False,False
2023-03-23,summer,32.0,0.0,69.5,3.5,Hot,False,False,False
2023-03-24,summer,31.8,0.0,49.4,9.1,Hot,False,False,False
2023-03-25,summer,36.3,0.0,63.2,21.9,Very Hot,True,False,False
2023-03-26,summer,36.3,0.0,62.4,11.4,Very Hot,True,False,False
2023-03-27,summer,32.8,0.0,66.5,5.6,Hot,False,False,False
2023-03-28,summer,32.8,0.0,65.4,15.4,Hot,False,False,False
2023-03-29,summer,34.6,0.0,49.4,7.3,Hot,False,False,False
2023-03-30,summer,33.6,0.0,65.0,5.5,Hot,False,False,False
2023-03-31,summer,35.9,0.0,60.6,5.3,Very Hot,False,False,False
2023-04-01,summer,29.9,0.0,66.9,2.4,Pleasant,False,False,False
2023-04-02,summer,34.2,0.0,52.3,5.8,Hot,False,False,False
2023-04-03,summer,30.7,0.0,72.1,10.4,Hot,False,False,False
2023-04-04,summer,30.7,0.0,69.1,8.9,Hot,False,False,False
2023-04-05,summer,33.7,0.0,66.2,8.0,Hot,False,False,False
2023-04-06,summer,27.7,2.36,85.5,2.6,Pleasant,False,False,False
2023-04-07,summer,35.9,0.0,70.6,14.6,Very Hot,False,False,False
2023-04-08,summer,34.9,0.0,61.4,6.2,Hot,False,False,False
2023-04-09,summer,33.6,0.0,63.7,13.0,Hot,False,False,False
2023-04-10,summer,36.6,0.0,65.1,4.4,Very Hot,True,False,False
2023-04-11,summer,29.7,0.0,57.9,5.2,Pleasant,False,False,False
2023-04-12,summer,34.3,0.0,69.5,5.5,Hot,False,False,False
2023-04-13,summer,36.4,0.0,62.5,26.5,Very Hot,True,False,False
2023-04-14,summer,34.7,0.0,61.7,10.7,Hot,False,False,False
2023-04-15,summer,31.9,0.0,64.9,10.4,Hot,False,False,False
2023-04-16,summer,31.0,0.0,60.1,11.3,Hot,False,False,False
2023-04-17,summer,36.2,0.0,68.5,10.8,Very Hot,True,False,False
2023-04-18,summer,34.6,0.0,63.7,3.4,Hot,False,False,False
2023-04-19,summer,33.7,0.0,66.0,10.4,Hot,False,False,False
2023-04-20,summer,36.3,0.0,58.1,10.2,Very Hot,True,False,False
2023-04-21,summer,32.2,0.0,58.2,5.8,Hot,False,False,False
2023-04-22,summer,29.2,0.0,64.3,12.0,Pleasant,False,False,False
2023-04-23,summer,33.8,0.0,61.7,1.4,Hot,False,False,False
2023-04-24,summer,33.2,0.0,60.9,13.4,Hot,False,False,False
2023-04-25,summer,31.4,0.0,53.5,9.2,Hot,False,False,False
2023-04-26,summer,33.7,0.0,63.2,5.5,Hot,False,False,False
2023-04-27,summer,32.8,0.0,59.9,2.6,Hot,False,False,False
2023-04-28,summer,29.2,0.0,60.3,8.4,Pleasant,False,False,False
2023-04-29,summer,38.3,0.0,71.0,2.4,Very Hot,True,False,False
2023-04-30,summer,28.6,0.0,71.2,8.7,Pleasant,False,False,False
2023-05-01,summer,33.1,0.0,66.6,3.8,Hot,False,False,False
2023-05-02,summer,36.4,0.0,59.4,10.8,Very Hot,True,False,False
2023-05-03,summer,29.7,0.0,59.8,3.6,Pleasant,False,False,False
2023-05-04,summer,30.9,0.0,66.6,11.3,Hot,False,False,False
2023-05-05,summer,33.5,0.0,56.7,6.8,Hot,False,False,False
2023-05-06,summer,34.7,0.95,79.5,26.4,Hot,False,False,False
2023-05-07,summer,32.5,0.0,73.9,4.7,Hot,False,False,False
2023-05-08,summer,32.9,0.0,59.7,14.3,Hot,False,False,False
2023-05-09,summer,31.0,0.45,80.8,10.2,Hot,False,False,False
2023-05-10,summer,35.8,0.0,59.8,13.8,Very Hot,False,False,False
2023-05-11,summer,29.0,0.0,58.1,18.9,Pleasant,False,False,False
2023-05-12,summer,31.7,0.0,56.9,3.6,Hot,False,False,False
2023-05-13,summer,28.9,1.42,88.0,3.1,Pleasant,False,False,False
2023-05-14,summer,37.0,0.0,69.0,8.4,Very Hot,True,False,False
2023-05-15,summer,34.7,0.0,67.5,10.2,Hot,False,False,False
2023-05-16,summer,34.0,0.0,56.6,7.0,Hot,False,False,False
2023-05-17,summer,31.0,0.0,76.5,0.8,Hot,False,False,False
2023-05-18,summer,32.3,0.0,57.8,4.1,Hot,False,False,False
2023-05-19,summer,35.1,0.0,67.6,17.5,Very Hot,False,False,False
2023-05-20,summer,37.0,0.0,67.3,2.3,Very Hot,True,False,False
2023-05-21,summer,38.5,0.0,48.8,10.5,Very Hot,True,False,False
2023-05-22,summer,35.9,0.0,64.2,16.2,Very Hot,False,False,False
2023-05-23,summer,29.7,0.0,54.9,16.2,Pleasant,False,False,False
2023-05-24,summer,30.2,0.0,70.5,10.0,Hot,False,False,False
2023-05-25,summer,32.1,0.0,55.1,7.5,Hot,False,False,False
2023-05-26,summer,31.9,0.0,58.4,13.3,Hot,False,False,False
2023-05-27,summer,36.3,0.0,66.3,20.2,Very Hot,True,False,False
2023-05-28,summer,31.2,0.0,66.7,5.9,Hot,False,False,False
2023-05-29,summer,33.5,0.0,57.0,14.2,Hot,False,False,False
2023-05-30,summer,26.3,0.0,53.8,9.4,Pleasant,False,False,False
2023-05-31,summer,35.1,0.0,52.7,4.4,Very Hot,False,False,False
2023-06-01,monsoon,26.2,35.05,96.2,14.4,Heavy Rain,False,False,False
2023-06-02,monsoon,29.3,6.96,76.7,17.2,Rainy,False,False,False
2023-06-03,monsoon,34.0,99.74,97.5,15.7,Heavy Rain,False,True,False
2023-06-04,monsoon,26.4,20.08,91.6,9.3,Heavy Rain,False,False,False
2023-06-05,monsoon,29.3,30.96,92.1,90.5,Heavy Rain,False,False,False
2023-06-06,monsoon,26.1,23.32,90.5,24.9,Heavy Rain,False,False,False
2023-06-07,monsoon,24.6,34.27,98.7,41.2,Heavy Rain,False,False,False
2023-06-08,monsoon,29.7,5.18,80.3,11.8,Rainy,False,False,False
2023-06-09,monsoon,28.8,16.65,76.3,39.6,Rainy,False,False,False
2023-06-10,monsoon,28.2,7.47,93.1,28.3,Rainy,False,False,False
2023-06-11,monsoon,25.6,66.38,100.0,40.8,Storm,False,True,True
2023-06-12,monsoon,27.8,31.49,90.6,22.3,Heavy Rain,False,False,False
2023-06-13,monsoon,29.3,140.85,96.2,11.9,Heavy Rain,False,True,False
2023-06-14,monsoon,26.7,101.53,100.0,41.3,Storm,False,True,True
2023-06-15,monsoon,29.8,17.83,87.4,22.2,Rainy,False,False,False
2023-06-16,monsoon,31.6,31.16,92.3,22.7,Heavy Rain,False,False,False
2023-06-17,monsoon,26.5,21.16,98.2,38.7,Heavy Rain,False,False,False
2023-06-18,monsoon,26.4,27.6,92.6,11.4,Heavy Rain,False,False,False
2023-06-19,monsoon,28.5,21.95,100.0,5.6,Heavy Rain,False,False,False
2023-06-20,monsoon,26.7,18.44,85.9,19.8,Rainy,False,False,False
2023-06-21,monsoon,25.2,16.36,88.7,7.4,Rainy,False,False,False
2023-06-22,monsoon,28.7,18.84,86.9,6.3,Rainy,False,False,False
2023-06-23,monsoon,28.2,17.62,86.3,17.5,Rainy,False,False,False
2023-06-24,monsoon,28.5,23.84,86.0,23.6,Heavy Rain,False,False,False
2023-06-25,monsoon,27.8,25.88,92.0,10.9,Heavy Rain,False,False,False
2023-06-26,monsoon,24.0,72.29,90.8,20.4,Heavy Rain,False,True,False
2023-06-27,monsoon,28.3,63.89,100.0,33.6,Storm,False,True,True
2023-06-28,monsoon,25.3,138.58,93.4,106.6,Storm,False,True,True
2023-06-29,monsoon,28.4,75.75,96.3,32.2,Storm,False,True,True
2023-06-30,monsoon,25.9,10.98,86.6,19.3,Rainy,False,False,False
2023-07-01,monsoon,28.2,14.09,87.1,39.3,Rainy,False,False,False
2023-07-02,monsoon,28.6,21.22,90.1,29.6,Heavy Rain,False,False,False
2023-07-03,monsoon,30.3,23.99,100.0,22.1,Heavy Rain,False,False,False
2023-07-04,monsoon,27.8,12.58,93.4,21.4,Rainy,False,False,False
2023-07-05,monsoon,24.7,14.32,80.1,13.7,Rainy,False,False,False
2023-07-06,monsoon,28.5,17.26,88.2,3.0,Rainy,False,False,False
2023-07-07,monsoon,27.0,241.52,88.1,43.1,Storm,False,True,True
2023-07-08,monsoon,28.8,2.97,88.7,18.2,Pleasant,False,False,False
2023-07-09,monsoon,29.0,2.98,85.6,23.1,Pleasant,False,False,False
2023-07-10,monsoon,28.2,11.95,85.7,0.7,Rainy,False,False,False
2023-07-11,monsoon,29.3,8.08,91.2,16.7,Rainy,False,False,False
2023-07-12,monsoon,23.8,47.23,100.0,22.1,Heavy Rain,False,False,False
2023-07-13,monsoon,25.2,23.73,93.0,13.5,Heavy Rain,False,False,False
2023-07-14,monsoon,28.1,17.19,84.8,17.9,Rainy,False,False,False
2023-07-15,monsoon,25.3,67.16,95.1,2.1,Heavy Rain,False,True,False
2023-07-16,monsoon,27.5,7.6,82.8,9.4,Rainy,False,False,False
2023-07-17,monsoon,25.0,12.75,87.0,27.3,Rainy,False,False,False
2023-07-18,monsoon,29.7,82.24,97.3,66.3,Storm,False,True,True
2023-07-19,monsoon,24.7,9.5,98.9,1.3,Rainy,False,False,False
2023-07-20,monsoon,26.7,19.6,85.4,14.2,Rainy,False,False,False
2023-07-21,monsoon,26.2,22.62,94.1,31.9,Heavy Rain,False,False,False
2023-07-22,monsoon,26.6,14.65,89.4,29.6,Rainy,False,False,False
2023-07-23,monsoon,27.7,11.11,85.5,14.0,Rainy,False,False,False
2023-07-24,monsoon,28.4,64.99,93.1,33.8,Storm,False,True,True
2023-07-25,monsoon,23.9,26.96,91.5,2.3,Heavy Rain,False,False,False
2023-07-26,monsoon,25.2,35.88,95.8,19.8,Heavy Rain,False,False,False
2023-07-27,monsoon,27.0,56.91,100.0,4.0,Heavy Rain,False,True,False
2023-07-28,monsoon,28.2,59.85,93.5,64.0,Storm,False,True,True
2023-07-29,monsoon,29.4,64.18,94.7,50.9,Storm,False,True,True
2023-07-30,monsoon,25.0,7.48,84.7,3.7,Rainy,False,False,False
2023-07-31,monsoon,26.5,50.63,96.1,72.7,Storm,False,True,True
2023-08-01,monsoon,29.4,128.53,88.8,33.9,Storm,False,True,True
2023-08-02,monsoon,30.2,24.25,100.0,7.7,Heavy Rain,False,False,False
2023-08-03,monsoon,26.6,15.5,87.3,5.1,Rainy,False,False,False
2023-08-04,monsoon,28.8,2.61,87.8,25.4,Pleasant,False,False,False
2023-08-05,monsoon,25.8,26.68,100.0,21.6,Heavy Rain,False,False,False
2023-08-06,monsoon,28.4,27.44,98.8,1.8,Heavy Rain,False,False,False
2023-08-07,monsoon,28.7,14.27,88.1,29.2,Rainy,False,False,False
2023-08-08,monsoon,31.7,12.12,88.6,18.3,Rainy,False,False,False
2023-08-09,monsoon,28.7,20.57,89.8,20.6,Heavy Rain,False,False,False
2023-08-10,monsoon,33.0,10.18,86.3,5.1,Rainy,False,False,False
2023-08-11,monsoon,27.4,62.99,100.0,32.0,Storm,False,True,True
2023-08-12,monsoon,27.6,59.82,100.0,44.6,Storm,False,True,True
2023-08-13,monsoon,29.8,10.1,78.9,4.9,Rainy,False,False,False
2023-08-14,monsoon,29.7,76.72,98.8,21.2,Heavy Rain,False,True,False
2023-08-15,monsoon,25.0,40.21,79.2,21.6,Heavy Rain,False,False,False
2023-08-16,monsoon,28.7,5.15,84.6,33.5,Rainy,False,False,False
2023-08-17,monsoon,26.6,31.81,94.6,81.1,Heavy Rain,False,False,False
2023-08-18,monsoon,27.4,9.6,82.9,17.8,Rainy,False,False,False
2023-08-19,monsoon,27.3,41.3,94.6,18.9,Heavy Rain,False,False,False
2023-08-20,monsoon,26.7,59.22,89.1,1.9,Heavy Rain,False,True,False
2023-08-21,monsoon,29.7,10.8,81.0,38.0,Rainy,False,False,False
2023-08-22,monsoon,27.3,44.95,96.9,55.5,Heavy Rain,False,False,False
2023-08-23,monsoon,26.7,28.28,83.1,68.8,Heavy Rain,False,False,False
2023-08-24,monsoon,30.2,7.84,87.2,21.7,Rainy,False,False,False
2023-08-25,monsoon,31.7,1.81,83.1,18.9,Hot,False,False,False
2023-08-26,monsoon,28.1,27.83,96.7,42.7,Heavy Rain,False,False,False
2023-08-27,monsoon,27.8,214.14,96.0,16.6,Heavy Rain,False,True,False
2023-08-28,monsoon,25.5,66.19,95.1,12.8,Heavy Rain,False,True,False
2023-08-29,monsoon,27.0,4.69,88.1,14.8,Pleasant,False,False,False
2023-08-30,monsoon,30.0,21.17,91.4,16.0,Heavy Rain,False,False,False
2023-08-31,monsoon,27.3,8.88,91.9,14.3,Rainy,False,False,False
2023-09-01,monsoon,30.7,55.26,94.2,40.2,Storm,False,True,True
2023-09-02,monsoon,31.1,7.31,86.4,17.6,Rainy,False,False,False
2023-09-03,monsoon,26.6,15.71,85.2,10.9,Rainy,False,False,False
2023-09-04,monsoon,27.7,7.05,77.2,16.0,Rainy,False,False,False
2023-09-05,monsoon,29.3,17.21,78.7,16.9,Rainy,False,False,False
2023-09-06,monsoon,29.7,4.27,88.6,27.2,Pleasant,False,False,False
2023-09-07,monsoon,24.2,19.49,89.9,9.7,Rainy,False,False,False
2023-09-08,monsoon,28.5,11.81,86.4,36.5,Rainy,False,False,False
2023-09-09,monsoon,28.7,29.1,92.3,21.2,Heavy Rain,False,False,False
2023-09-10,monsoon,27.6,55.23,87.7,35.2,Storm,False,True,True
2023-09-11,monsoon,27.2,29.18,100.0,18.6,Heavy Rain,False,False,False
2023-09-12,monsoon,28.6,15.77,87.3,20.8,Rainy,False,False,False
2023-09-13,monsoon,29.4,6.23,73.3,30.8,Rainy,False,False,False
2023-09-14,monsoon,27.3,13.04,91.3,13.8,Rainy,False,False,False
2023-09-15,monsoon,27.2,21.8,94.9,7.0,Heavy Rain,False,False,False
2023-09-16,monsoon,26.1,25.33,90.3,10.1,Heavy Rain,False,False,False
2023-09-17,monsoon,28.0,156.5,86.6,12.0,Heavy Rain,False,True,False
2023-09-18,monsoon,29.8,14.75,84.5,22.3,Rainy,False,False,False
2023-09-19,monsoon,26.8,37.9,96.5,37.1,Heavy Rain,False,False,False
2023-09-20,monsoon,29.3,34.14,100.0,8.5,Heavy Rain,False,False,False
2023-09-21,monsoon,23.0,34.05,95.1,71.2,Heavy Rain,False,False,False
2023-09-22,monsoon,28.2,17.98,84.5,9.2,Rainy,False,False,False
2023-09-23,monsoon,26.4,66.18,88.0,40.9,Storm,False,True,True
2023-09-24,monsoon,30.4,7.73,81.6,28.9,Rainy,False,False,False
2023-09-25,monsoon,28.3,29.12,96.3,9.0,Heavy Rain,False,False,False
2023-09-26,monsoon,27.7,34.16,99.7,54.7,Heavy Rain,False,False,False
2023-09-27,monsoon,30.7,24.43,91.4,38.5,Heavy Rain,False,False,False
2023-09-28,monsoon,29.6,12.52,85.1,11.3,Rainy,False,False,False
2023-09-29,monsoon,26.0,31.36,94.4,77.0,Heavy Rain,False,False,False
2023-09-30,monsoon,25.7,17.5,83.6,7.5,Rainy,False,False,False
2023-10-01,post_monsoon,33.3,0.0,58.6,6.0,Hot,False,False,False
2023-10-02,post_monsoon,28.6,0.0,62.3,11.9,Pleasant,False,False,False
2023-10-03,post_monsoon,30.6,0.0,55.0,21.0,Hot,False,False,False
2023-10-04,post_monsoon,30.1,0.0,62.3,18.3,Hot,False,False,False
2023-10-05,post_monsoon,28.3,0.0,55.9,8.8,Pleasant,False,False,False
2023-10-06,post_monsoon,32.3,8.36,76.8,7.2,Rainy,False,False,False
2023-10-07,post_monsoon,30.6,0.0,60.2,1.3,Hot,False,False,False
2023-10-08,post_monsoon,27.9,0.0,68.7,18.0,Pleasant,False,False,False
2023-10-09,post_monsoon,28.2,0.0,60.2,3.1,Pleasant,False,False,False
2023-10-10,post_monsoon,33.8,0.0,64.4,11.0,Hot,False,False,False
2023-10-11,post_monsoon,30.6,0.0,55.7,1.4,Hot,False,False,False
2023-10-12,post_monsoon,28.4,0.0,71.7,18.7,Pleasant,False,False,False
2023-10-13,post_monsoon,27.7,0.0,56.6,23.0,Pleasant,False,False,False
2023-10-14,post_monsoon,26.7,0.0,65.0,7.0,Pleasant,False,False,False
2023-10-15,post_monsoon,30.8,0.0,66.9,16.2,Hot,False,False,False
2023-10-16,post_monsoon,33.1,0.0,74.3,11.7,Hot,False,False,False
2023-10-17,post_monsoon,28.2,0.0,68.2,1.3,Pleasant,False,False,False
2023-10-18,post_monsoon,30.7,0.0,60.2,13.8,Hot,False,False,False
2023-10-19,post_monsoon,29.9,0.0,53.0,11.1,Pleasant,False,False,False
2023-10-20,post_monsoon,26.6,0.0,69.8,6.6,Pleasant,False,False,False
2023-10-21,post_monsoon,31.3,0.0,56.8,7.6,Hot,False,False,False
2023-10-22,post_monsoon,28.5,0.0,60.0,2.2,Pleasant,False,False,False
2023-10-23,post_monsoon,30.7,0.0,63.5,6.2,Hot,False,False,False
2023-10-24,post_monsoon,27.9,0.0,57.6,16.4,Pleasant,False,False,False
2023-10-25,post_monsoon,27.9,0.0,66.9,2.6,Pleasant,False,False,False
2023-10-26,post_monsoon,27.0,0.0,75.6,34.2,Pleasant,False,False,False
2023-10-27,post_monsoon,30.7,0.0,70.0,7.9,Hot,False,False,False
2023-10-28,post_monsoon,28.0,0.0,58.4,7.3,Pleasant,False,False,False
2023-10-29,post_monsoon,29.6,0.0,65.6,2.7,Pleasant,False,False,False
2023-10-30,post_monsoon,26.5,0.0,46.3,7.0,Pleasant,False,False,False
2023-10-31,post_monsoon,28.3,0.0,62.0,6.3,Pleasant,False,False,False
2023-11-01,winter,26.3,0.0,64.8,6.1,Pleasant,False,False,False
2023-11-02,winter,22.7,0.0,60.2,11.0,Pleasant,False,False,False
2023-11-03,winter,26.7,0.0,66.5,2.0,Pleasant,False,False,False
2023-11-04,winter,26.7,0.0,61.4,14.7,Pleasant,False,False,False
2023-11-05,winter,24.1,5.23,83.3,3.3,Rainy,False,False,False
2023-11-06,winter,23.6,0.0,60.0,10.1,Pleasant,False,False,False
2023-11-07,winter,24.7,7.02,84.7,6.0,Rainy,False,False,False
2023-11-08,winter,21.5,0.0,60.2,5.7,Pleasant,False,False,False
2023-11-09,winter,30.0,0.0,67.3,19.6,Pleasant,False,False,False
2023-11-10,winter,19.2,0.0,70.1,1.6,Cool,False,False,False
2023-11-11,winter,22.2,0.0,52.0,5.2,Pleasant,False,False,False
2023-11-12,winter,18.6,0.0,62.4,3.4,Cool,False,False,False
2023-11-13,winter,19.7,0.0,59.5,6.6,Cool,False,False,False
2023-11-14,winter,24.3,0.0,62.1,2.7,Pleasant,False,False,False
2023-11-15,winter,20.3,0.0,44.7,1.3,Pleasant,False,False,False
2023-11-16,winter,25.5,0.0,55.4,2.9,Pleasant,False,False,False
2023-11-17,winter,24.2,0.0,56.8,4.8,Pleasant,False,False,False
2023-11-18,winter,20.9,0.0,61.7,9.1,Pleasant,False,False,False
2023-11-19,winter,30.2,0.0,59.1,29.7,Hot,False,False,False
2023-11-20,winter,24.1,0.0,62.7,14.4,Pleasant,False,False,False
2023-11-21,winter,20.8,0.0,60.0,2.1,Pleasant,False,False,False
2023-11-22,winter,27.0,0.0,63.4,4.0,Pleasant,False,False,False
2023-11-23,winter,21.7,0.0,69.2,2.8,Pleasant,False,False,False
2023-11-24,winter,19.8,0.0,59.3,9.1,Cool,False,False,False
2023-11-25,winter,18.0,0.0,66.5,16.4,Cool,False,False,False
2023-11-26,winter,27.1,0.0,68.6,5.4,Pleasant,False,False,False
2023-11-27,winter,27.0,0.0,64.0,8.9,Pleasant,False,False,False
2023-11-28,winter,21.5,0.0,66.1,8.3,Pleasant,False,False,False
2023-11-29,winter,25.7,0.0,49.2,3.7,Pleasant,False,False,False
2023-11-30,winter,31.3,0.0,60.8,12.3,Hot,False,False,False
2023-12-01,winter,23.3,0.0,65.5,19.0,Pleasant,False,False,False
2023-12-02,winter,21.8,0.0,64.1,11.2,Pleasant,False,False,False
2023-12-03,winter,21.0,0.0,65.0,3.3,Pleasant,False,False,False
2023-12-04,winter,26.3,0.0,59.4,23.6,Pleasant,False,False,False
2023-12-05,winter,22.2,0.0,48.9,24.4,Pleasant,False,False,False
2023-12-06,winter,25.9,0.0,61.1,23.0,Pleasant,False,False,False
2023-12-07,winter,24.8,0.0,68.3,15.9,Pleasant,False,False,False
